8.954553958961920301e+00,-7.901981548326221017e+00
8.545725648350263270e+00,-1.049503727110301021e+01
3.706854231514946640e+00,1.283690399277121053e+01
-6.203413224458794062e+00,-6.295443630982124006e+00
3.279173269432095417e+00,1.423088891154034918e+01
1.034173087625588394e+01,-1.036796667270535899e+01
-1.611039905338639500e+01,8.762314138881180270e+00
-1.704246563426142558e+01,6.416712894598706640e+00
8.257231091142584134e+00,1.223979708357021678e+01
3.473481686914966282e+00,1.139023579867096103e+01
1.098663580176177845e+01,-9.630327752610252645e+00
-6.678435046445277301e+00,-1.061842475170242928e+01
8.920480639381276333e+00,-1.155660945080462554e+01
-1.603522259807234462e+01,5.447575903277797060e+00
-5.384721929562244824e+00,-9.396905315332775288e+00
-3.417936105913906175e+00,-1.181877490958947874e+01
-5.026994449475868265e+00,-1.211542185791180160e+01
3.938997704778945064e+00,1.384836351871063975e+01
5.733196492193696869e+00,1.312024042734528884e+01
-1.363621702074737740e+01,8.693414651472068044e+00
1.950239466835502311e+00,4.705885236995722920e+00
-4.337473137192872308e+00,-8.048909745755281619e+00
-1.963017302095901861e+00,5.924206948526541616e+00
-1.636441366466945047e+00,9.184774551370921358e+00
1.111958089586207876e+01,-7.838438548890756863e+00
1.811144682411265805e+00,1.380124995409245514e+01
-1.756060879734178926e+01,6.744914656560289323e+00
1.011144982457738983e+01,-7.811616963058103380e+00
-5.958348475690580237e+00,-1.037131795332763495e+01
-8.800889733939675219e-01,5.261481154572182461e+00
7.140309719300946822e-01,3.614180809478691359e+00
2.042827508440316908e+00,1.728750808641385817e+01
1.187135678629492297e+01,-7.456889810011682940e+00
7.778848309068342459e+00,-6.495459113152755037e+00
5.579549713792825827e+00,1.915080159729087939e+01
5.676992814988828684e+00,1.416942417219839712e+01
7.837873344800205366e+00,-8.768128786111471840e+00
6.671384224130283869e+00,1.274058629068476378e+01
2.610957614308658137e+00,5.042007683265517848e+00
-5.926835385624924513e+00,-1.093145950714051295e+01
1.030070534417319550e+00,6.027571901824417822e+00
4.081278200919511434e+00,1.330031126107041572e+01
-1.589286722910105709e+01,5.388179985796615057e+00
-1.442166271218436435e+01,9.910600279821789371e+00
1.372520380749026936e+00,1.774568257620696698e+00
5.742291746742617775e+00,1.379202962656835929e+01
5.036836758379103607e+00,1.835287462455056584e+01
-1.537374328832271786e+01,4.120537883451650174e+00
6.154144254361080257e+00,1.459390922791401479e+01
1.130873131270811527e+01,-1.011116934182090965e+01
-6.059520407534077613e+00,-8.973465133773288471e+00
-2.194411378127801626e+00,-1.280370212558456089e+01
-1.268450977710486871e+00,-9.052334158176424950e+00
1.005663675226092302e+01,-9.940487721008508970e+00
-1.023949020817948963e+01,-8.356194991249552118e+00
4.867840402705366998e+00,1.257796760047508755e+01
-1.446589946826148321e+01,6.779261591246873664e+00
8.452421601792853068e+00,-1.248930940662283362e+01
-2.175202969137151887e-01,5.803423444197882475e+00
7.155747206965665796e-01,6.121569052736468564e+00
-2.755338735914182102e+00,3.124349920169754213e+00
-1.461780186396019410e+01,5.092873096312297676e+00
1.103531804093824675e+01,-1.145148762630693184e+01
-4.571812511739592466e+00,-1.249147755742397692e+01
1.081650551142894301e+01,-1.340516720847568166e+01
7.358594368127652885e+00,1.513503696282021771e+01
-9.438637315788669380e-01,7.177901193934731694e+00
-7.124607427452209762e+00,-9.052815138729636502e+00
-1.312343238804800549e+01,3.967910543565252190e+00
-1.679443684361552114e+00,3.801214709111955692e+00
1.002785858382589268e+01,-1.004825017422000677e+01
8.852675986239527006e+00,-1.109371788248078516e+01
-1.190498959733987761e+01,8.591755346191042975e+00
8.258629085512486645e-01,3.872550894392050580e+00
-4.879539580117946862e+00,-5.073515775029427743e+00
3.815212151522261674e+00,1.327201846064036772e+01
-1.430607418519936447e+00,6.359195497869351676e+00
-1.622557738096877245e+01,4.224596880128031806e+00
-7.212669948012056409e+00,-1.239241324816134160e+01
3.981193911469400604e-01,3.799566245682410859e+00
1.094194762340075844e+00,4.595614695132211658e+00
-1.460733263434273344e+00,5.432917179163950117e+00
8.746065884424465864e+00,-6.375102884006143000e+00
4.379605866435344552e+00,3.383403429289697062e+00
6.153113926111532628e+00,1.562250030908707288e+01
-6.949363340454643101e+00,-8.425830792515096590e+00
-1.533423616063370787e+01,5.293427372866645442e+00
-3.374948355211603968e+00,-7.287519942858354582e+00
4.449896605696712193e+00,1.039615767052882944e+01
-3.038739931908026826e+00,4.031531854267496939e+00
5.519445003442963404e+00,1.319136674979118240e+01
-1.286665062082169264e+01,7.338591180891345545e+00
5.154736615295236746e+00,1.327743159734347245e+01
-2.640466414041284349e+00,8.662917531708707486e+00
4.502071703041853112e+00,1.694314190190871017e+01
-1.260990674215031504e+01,1.953626190432450560e+00
-1.442826921855018973e+01,5.668913579974049988e+00
-1.584037363419171385e+01,4.436430782278985241e+00
1.396041699800378288e-01,4.229372806276479935e+00
1.065226604448423586e+01,-1.250222715277060637e+01
8.153533507778192302e+00,-1.270336921123266727e+01
-1.189899901437184582e+01,3.003291918522418058e+00
-1.210604423129253426e+01,5.393109553023148983e+00
-1.586899245486463172e+01,4.381655753062720926e+00
-2.449354569382924604e-02,3.205491257028336705e+00
1.744641273441356333e+00,5.366684011476703375e+00
-3.748665304469987802e+00,-1.171431511283256555e+01
-1.285273650028045545e+01,2.946969401177879533e+00
7.116848973699175573e+00,1.148252102715377099e+01
4.024787551855013135e+00,1.413488362436075896e+01
-1.627547996850263345e+01,3.938006089996364700e+00
8.651157999202467863e-01,1.482175992097442396e+01
2.326327504309919192e+00,5.020466122039174195e+00
3.892701389305635917e+00,1.260424421482230350e+01
9.278067668361840603e+00,-7.681340393271503864e+00
1.516091163874526693e-01,3.645676576975776406e+00
6.483327049768842221e-01,4.739713891264631052e+00
8.102303951045046304e+00,1.523134926858571703e+01
2.925507691347087214e+00,1.461932264383278302e+01
-7.141784996122224172e+00,-9.035055169513629636e+00
5.788904284756593910e+00,1.415803103835947496e+01
1.205831127465128816e+01,-9.054805035173913552e+00
3.264822607863270498e+00,2.139717244078734648e+00
-1.186895194153131960e+01,4.868499477854024704e+00
7.335564123319614716e+00,1.550884168660242679e+01
5.097043255889653679e+00,1.333809976717792445e+01
6.454371206761789770e-01,3.345538112895353855e+00
9.924730595150302648e+00,-7.793396235966957519e+00
-1.603457690020074367e+01,7.818694880371159783e+00
9.508513871828110808e+00,-1.054544713949534085e+01
-1.589236686642956009e+01,1.220918538108938023e+00
-1.610444608856194293e+01,6.265863635511021101e+00
5.675205324150404351e+00,1.417624606775506457e+01
9.519349203683729499e+00,-1.074964161509919514e+01
-1.140462694630095442e+01,6.281685722534019689e+00
3.846457338863334741e+00,1.651078245165151159e+01
-2.044211910516967823e+00,-1.103654043654729477e+01
-8.837542430598082532e+00,-1.005302775089843337e+01
-4.545080130791741446e+00,-7.385714491435143358e+00
6.265563732212569903e+00,1.954138571560879001e+01
1.164634116792382912e+01,-9.853364065623193113e+00
-1.535389445498809913e+01,3.403405510923092514e+00
-6.693587436136810176e+00,-1.302969444937172838e+01
-1.369959764408267766e+01,4.801648272441234155e+00
-4.053524750852909975e+00,-1.014565782531374616e+01
3.028547907328912547e+00,1.600809303103568837e+01
7.402427844327889694e+00,1.418384925395689677e+01
-1.506936977477356265e+01,5.468429465073041840e+00
2.202864852361717585e+00,1.612593847338114017e+01
-1.635278460411853985e+01,8.601880865821630806e+00
-4.162445007145504361e-01,4.013998130682334242e+00
1.141781021386333972e+00,7.271131280361197824e+00
-3.035701900711666457e-01,6.176634412969153054e+00
6.059608355830565785e+00,1.788313724131580074e+01
3.070153078839791050e+00,1.637210291999687684e+01
-1.796829342696715903e+00,5.983838343013011318e+00
-6.353844000611917231e+00,-8.776647422318264447e+00
-5.685429033053538639e+00,-1.160455453844323870e+01
-1.383214362934807262e+01,4.281415818425880815e+00
-1.411997109989333588e+01,3.995891551294777688e+00
-4.413855053402637729e+00,-1.142870283605273585e+01
-5.144020243160667860e+00,-7.992934204215951688e+00
4.744164817038466708e+00,1.308891911879914893e+01
9.930023019006076979e+00,-6.458398728728980132e+00
5.471229116217132038e+00,1.654173038777393501e+01
8.046248154539314967e+00,1.607782008736931800e+01
2.902287215590083402e+00,6.918541652170413947e+00
-7.830741484100828487e+00,-1.084129064553071764e+01
-4.277208788983172028e+00,-6.923926867068061597e+00
-1.494251035413036455e+01,7.556903725214597856e+00
-1.597887888503644405e+01,7.088321754138144470e+00
-9.498906223219123479e-01,3.693341534852576213e+00
-1.381869033861538121e+01,7.217407161165815488e+00
-6.404106187754704749e+00,-1.065532429319553565e+01
8.950959467440451789e+00,-9.021250877544163771e+00
-1.371455448026491197e+01,7.658305060264862796e+00
-1.506625394574759369e+01,8.589115727035576242e+00
8.848724347524452583e+00,-9.755980370709277594e+00
-1.789602780083248845e+01,6.023880867598361277e-01
-1.500720507818113703e+01,2.683270621614914475e+00
1.039169051019536383e+01,-1.195674555523006433e+01
-4.805844901303919059e+00,-8.062710018934222234e+00
-3.372965565260660270e+00,-1.246172863286790999e+01
1.037353352895415703e+01,-1.151076586470664509e+01
5.540913651559677966e+00,1.489952378110172582e+01
-6.616987205786375448e+00,-1.100351408716907287e+01
-6.201277379837609516e+00,-1.058338749958655356e+01
9.480817297272789546e+00,-1.300628590623621150e+01
-1.459415395829740092e+01,1.968511770005536121e+00
-1.614235797956559537e+01,6.145165562712317175e+00
9.314624811839301799e+00,-1.074288173199158258e+01
1.173921184021132014e+01,-7.288724282390098175e+00
-4.180318792829626484e-02,5.234654766617564015e+00
2.555329791576849807e+00,3.816857222328340349e+00
7.837886919183475243e+00,-7.893694293334192480e+00
7.420078200517892242e+00,-1.259015754412723176e+01
5.240591263423797663e+00,1.602887766811749870e+01
-5.784216306264315044e+00,-1.292702989626423715e+01
-8.214966469122455095e+00,-9.630732282935390742e+00
5.671099974542137545e-02,1.340620948905904619e+01
